Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability,downtime_ratio,agent_time_ratio,mtd_action_ratio
mtd_ai,200,0.005062082644056962,0.234375,3174.9536920929586,0.05,150,5,0.13922222222222225,0.7539711820132027,2.7529256461200116,0.0,0.35633894013164763,0.0004117219921540178,0.8653846153846154
mtd_ai,200,0.005062082644056962,0.3,4728.102632329921,0.1,150,5,0.13922222222222225,0.7539711820132027,2.7529256461200116,0.0,0.35633894013164763,0.0004117219921540178,0.8653846153846154
mtd_ai,200,0.005062082644056962,0.35714285714285715,5492.834551897674,0.15,150,5,0.13922222222222225,0.7539711820132027,2.7529256461200116,0.0,0.35633894013164763,0.0004117219921540178,0.8653846153846154
mtd_ai,200,0.005062082644056962,0.4,6012.130179986208,0.2,150,5,0.13922222222222225,0.7539711820132027,2.7529256461200116,0.0,0.35633894013164763,0.0004117219921540178,0.8653846153846154
mtd_ai,200,0.005062082644056962,0.41208791208791207,7135.843890592701,0.25,150,5,0.13922222222222225,0.7539711820132027,2.7529256461200116,0.0,0.35633894013164763,0.0004117219921540178,0.8653846153846154
mtd_ai,200,0.005064397443970035,0.26785714285714285,2746.5716564532504,0.05,150,5,0.14,0.900930728970657,4.024797104540527,0.0,0.3608428758173301,6.0711365967738145e-05,0.8125
mtd_ai,200,0.005064397443970035,0.3125,3745.0511770491994,0.1,150,5,0.14,0.900930728970657,4.024797104540527,0.0,0.3608428758173301,6.0711365967738145e-05,0.8125
mtd_ai,200,0.005064397443970035,0.3515625,4736.958840135379,0.15,150,5,0.14,0.900930728970657,4.024797104540527,0.0,0.3608428758173301,6.0711365967738145e-05,0.8125
mtd_ai,200,0.005064397443970035,0.38461538461538464,5271.433182195271,0.2,150,5,0.14,0.900930728970657,4.024797104540527,0.0,0.3608428758173301,6.0711365967738145e-05,0.8125
mtd_ai,200,0.005064397443970035,0.4166666666666667,6120.534551483982,0.25,150,5,0.14,0.900930728970657,4.024797104540527,0.0,0.3608428758173301,6.0711365967738145e-05,0.8125
mtd_ai,200,0.005063007737539475,0.24193548387096775,3429.5171411720585,0.05,150,5,0.12844444444444447,0.3427619867767588,1.232674886433434,0.0,0.3196463000286852,7.70730058487151e-05,0.7586206896551724
mtd_ai,200,0.005063007737539475,0.3191489361702128,4677.8258055216575,0.1,150,5,0.12844444444444447,0.3427619867767588,1.232674886433434,0.0,0.3196463000286852,7.70730058487151e-05,0.7586206896551724
mtd_ai,200,0.005063007737539475,0.375,5348.987294973034,0.15,150,5,0.12844444444444447,0.3427619867767588,1.232674886433434,0.0,0.3196463000286852,7.70730058487151e-05,0.7586206896551724
mtd_ai,200,0.005063007737539475,0.40540540540540543,6128.488824055304,0.2,150,5,0.12844444444444447,0.3427619867767588,1.232674886433434,0.0,0.3196463000286852,7.70730058487151e-05,0.7586206896551724
mtd_ai,200,0.005063007737539475,0.390625,6968.709591908164,0.25,150,5,0.12844444444444447,0.3427619867767588,1.232674886433434,0.0,0.3196463000286852,7.70730058487151e-05,0.7586206896551724
mtd_ai,200,0.0050559176861351245,0.375,1833.7724650191615,0.05,150,5,0.15333333333333332,2.6694169920217377,5.034576277807491,0.0,0.31528575917263135,0.0002566669772176105,0.7258064516129032
mtd_ai,200,0.0050559176861351245,0.29411764705882354,5310.904463358496,0.1,150,5,0.15333333333333332,2.6694169920217377,5.034576277807491,0.0,0.31528575917263135,0.0002566669772176105,0.7258064516129032
mtd_ai,200,0.0050559176861351245,0.33088235294117646,6182.322332886776,0.15,150,5,0.15333333333333332,2.6694169920217377,5.034576277807491,0.0,0.31528575917263135,0.0002566669772176105,0.7258064516129032
