Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability,downtime_ratio,agent_time_ratio,mtd_action_ratio
mtd_ai,200,0.005065362595855174,0.28846153846153844,2954.1838576520117,0.05,150,5,0.21444444444444444,0.4766749341954734,1.1718898639307782,0.0,0.1828720776459267,0.00010210436067170741,0.8297872340425532
mtd_ai,200,0.005065362595855174,0.38461538461538464,4009.7932563427557,0.1,150,5,0.21444444444444444,0.4766749341954734,1.1718898639307782,0.0,0.1828720776459267,0.00010210436067170741,0.8297872340425532
mtd_ai,200,0.005065362595855174,0.46875,4317.02026430627,0.15,150,5,0.21444444444444444,0.4766749341954734,1.1718898639307782,0.0,0.1828720776459267,0.00010210436067170741,0.8297872340425532
mtd_ai,200,0.005065362595855174,0.46153846153846156,5587.498550500319,0.2,150,5,0.21444444444444444,0.4766749341954734,1.1718898639307782,0.0,0.1828720776459267,0.00010210436067170741,0.8297872340425532
mtd_ai,200,0.005065362595855174,0.5208333333333334,5781.170607093626,0.25,150,5,0.21444444444444444,0.4766749341954734,1.1718898639307782,0.0,0.1828720776459267,0.00010210436067170741,0.8297872340425532
mtd_ai,200,0.0050517102454099025,0.3125,2425.2078159790826,0.05,150,5,0.10422222222222223,0.143431060358122,0.5206310501304268,0.0,0.3003265266014669,0.0012151724123003955,0.8305084745762712
mtd_ai,200,0.0050517102454099025,0.35714285714285715,4356.198528294179,0.1,150,5,0.10422222222222223,0.143431060358122,0.5206310501304268,0.0,0.3003265266014669,0.0012151724123003955,0.8305084745762712
mtd_ai,200,0.0050517102454099025,0.4090909090909091,5332.546880447027,0.15,150,5,0.10422222222222223,0.143431060358122,0.5206310501304268,0.0,0.3003265266014669,0.0012151724123003955,0.8305084745762712
mtd_ai,200,0.0050517102454099025,0.42857142857142855,6373.133218370798,0.2,150,5,0.10422222222222223,0.143431060358122,0.5206310501304268,0.0,0.3003265266014669,0.0012151724123003955,0.8305084745762712
mtd_ai,200,0.0050517102454099025,0.39893617021276595,7676.175306044694,0.25,150,5,0.10422222222222223,0.143431060358122,0.5206310501304268,0.0,0.3003265266014669,0.0012151724123003955,0.8305084745762712
mtd_ai,200,0.005071919808419734,0.3,2973.6823686843286,0.05,150,5,0.14777777777777776,0.7883445003811771,1.5254276650371397,0.0,0.27475500479115017,0.0001006703551509848,0.7692307692307693
mtd_ai,200,0.005071919808419734,0.3333333333333333,4374.499795913776,0.1,150,5,0.14777777777777776,0.7883445003811771,1.5254276650371397,0.0,0.27475500479115017,0.0001006703551509848,0.7692307692307693
mtd_ai,200,0.005071919808419734,0.42452830188679247,4696.343857255806,0.15,150,5,0.14777777777777776,0.7883445003811771,1.5254276650371397,0.0,0.27475500479115017,0.0001006703551509848,0.7692307692307693
mtd_ai,200,0.005071919808419734,0.4411764705882353,6154.743896322204,0.2,150,5,0.14777777777777776,0.7883445003811771,1.5254276650371397,0.0,0.27475500479115017,0.0001006703551509848,0.7692307692307693
mtd_ai,200,0.005071919808419734,0.4934210526315789,6382.747406103926,0.25,150,5,0.14777777777777776,0.7883445003811771,1.5254276650371397,0.0,0.27475500479115017,0.0001006703551509848,0.7692307692307693
mtd_ai,200,0.005064194626522332,0.32608695652173914,2594.705677414565,0.05,150,5,0.12,0.30019891477633714,1.2326296290381011,0.0,0.22760620043990987,7.638631680973036e-05,0.8163265306122449
mtd_ai,200,0.005064194626522332,0.4166666666666667,3371.138084556797,0.1,150,5,0.12,0.30019891477633714,1.2326296290381011,0.0,0.22760620043990987,7.638631680973036e-05,0.8163265306122449
mtd_ai,200,0.005064194626522332,0.4090909090909091,4423.309885897019,0.15,150,5,0.12,0.30019891477633714,1.2326296290381011,0.0,0.22760620043990987,7.638631680973036e-05,0.8163265306122449
mtd_ai,200,0.005064194626522332,0.4411764705882353,5378.794353808644,0.2,150,5,0.12,0.30019891477633714,1.2326296290381011,0.0,0.22760620043990987,7.638631680973036e-05,0.8163265306122449
mtd_ai,200,0.005064194626522332,0.46296296296296297,6360.774084602005,0.25,150,5,0.12,0.30019891477633714,1.2326296290381011,0.0,0.22760620043990987,7.638631680973036e-05,0.8163265306122449
mtd_ai,200,0.005074048652325871,0.35714285714285715,1969.9876979699436,0.05,150,5,0.13043478260869565,0.5756690709097942,1.9303242167390624,0.0,0.17091183921351533,7.201007979114476e-05,0.76
mtd_ai,200,0.005074048652325871,0.38461538461538464,3489.6308364680644,0.1,150,5,0.13043478260869565,0.5756690709097942,1.9303242167390624,0.0,0.17091183921351533,7.201007979114476e-05,0.76
mtd_ai,200,0.005074048652325871,0.4326923076923077,4551.616470734076,0.15,150,5,0.13043478260869565,0.5756690709097942,1.9303242167390624,0.0,0.17091183921351533,7.201007979114476e-05,0.76
mtd_ai,200,0.005074048652325871,0.44776119402985076,5180.821646566101,0.2,150,5,0.13043478260869565,0.5756690709097942,1.9303242167390624,0.0,0.17091183921351533,7.201007979114476e-05,0.76
mtd_ai,200,0.005074048652325871,0.46875,5879.895985095238,0.25,150,5,0.13043478260869565,0.5756690709097942,1.9303242167390624,0.0,0.17091183921351533,7.201007979114476e-05,0.76
mtd_ai,200,0.0050658301113856805,0.26785714285714285,3289.9677944189943,0.05,150,5,0.16111111111111115,2.248405656631768,6.140065885343877,0.0,0.211705124592127,9.130152612275448e-05,0.8863636363636364
mtd_ai,200,0.0050658301113856805,0.35714285714285715,4103.358952090233,0.1,150,5,0.16111111111111115,2.248405656631768,6.140065885343877,0.0,0.211705124592127,9.130152612275448e-05,0.8863636363636364
mtd_ai,200,0.0050658301113856805,0.4326923076923077,4553.84702543202,0.15,150,5,0.16111111111111115,2.248405656631768,6.140065885343877,0.0,0.211705124592127,9.130152612275448e-05,0.8863636363636364
mtd_ai,200,0.0050658301113856805,0.46875,5028.907696470935,0.2,150,5,0.16111111111111115,2.248405656631768,6.140065885343877,0.0,0.211705124592127,9.130152612275448e-05,0.8863636363636364
mtd_ai,200,0.0050658301113856805,0.436046511627907,6023.616989040025,0.25,150,5,0.16111111111111115,2.248405656631768,6.140065885343877,0.0,0.211705124592127,9.130152612275448e-05,0.8863636363636364
