Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability
mtd_ai,200,0.005043702898093079,0.1271186440677966,4360.4400268683,0.05,150,5,0.1589047619047619,0.7615696040155743,1.6426126547585427,0.0
mtd_ai,200,0.005043702898093079,0.1875,6534.308951560648,0.1,150,5,0.1589047619047619,0.7615696040155743,1.6426126547585427,0.0
mtd_ai,200,0.005043702898093079,0.24725274725274726,7106.403422232455,0.15,150,5,0.1589047619047619,0.7615696040155743,1.6426126547585427,0.0
mtd_ai,200,0.005043702898093079,0.28846153846153844,8024.537160193591,0.2,150,5,0.1589047619047619,0.7615696040155743,1.6426126547585427,0.0
mtd_ai,200,0.005043702898093079,0.3073770491803279,8969.846317920408,0.25,150,5,0.1589047619047619,0.7615696040155743,1.6426126547585427,0.0
mtd_ai,200,0.005035420048138541,0.24193548387096775,3458.6241865045395,0.05,150,5,0.13666666666666663,0.7502207655040813,2.965790413138061,0.0
mtd_ai,200,0.005035420048138541,0.35714285714285715,4076.887086758801,0.1,150,5,0.13666666666666663,0.7502207655040813,2.965790413138061,0.0
mtd_ai,200,0.005035420048138541,0.375,5475.69405041473,0.15,150,5,0.13666666666666663,0.7502207655040813,2.965790413138061,0.0
mtd_ai,200,0.005035420048138541,0.42857142857142855,5858.509819734844,0.2,150,5,0.13666666666666663,0.7502207655040813,2.965790413138061,0.0
mtd_ai,200,0.005035420048138541,0.4411764705882353,6597.54017972218,0.25,150,5,0.13666666666666663,0.7502207655040813,2.965790413138061,0.0
mtd_ai,200,0.005077973773114636,0.4411764705882353,1540.7894195164913,0.05,150,5,0.08666666666666667,0.7662466573830737,3.387028622289017,0.0
mtd_ai,200,0.005077973773114636,0.46875,2503.4877351126347,0.1,150,5,0.08666666666666667,0.7662466573830737,3.387028622289017,0.0
mtd_ai,200,0.005077973773114636,0.4891304347826087,3536.4106458346196,0.15,150,5,0.08666666666666667,0.7662466573830737,3.387028622289017,0.0
mtd_ai,200,0.005077973773114636,0.46875,5093.828966719622,0.2,150,5,0.08666666666666667,0.7662466573830737,3.387028622289017,0.0
mtd_ai,200,0.005077973773114636,0.46296296296296297,5728.292013155444,0.25,150,5,0.08666666666666667,0.7662466573830737,3.387028622289017,0.0
mtd_ai,200,0.005038505804102037,0.28846153846153844,2870.0243963523544,0.05,150,5,0.12200000000000001,0.1564771910875296,0.5325619418570401,0.0
mtd_ai,200,0.005038505804102037,0.36585365853658536,3852.566880244206,0.1,150,5,0.12200000000000001,0.1564771910875296,0.5325619418570401,0.0
mtd_ai,200,0.005038505804102037,0.39473684210526316,4803.069454870931,0.15,150,5,0.12200000000000001,0.1564771910875296,0.5325619418570401,0.0
mtd_ai,200,0.005038505804102037,0.43478260869565216,5539.238673758233,0.2,150,5,0.12200000000000001,0.1564771910875296,0.5325619418570401,0.0
mtd_ai,200,0.005038505804102037,0.47468354430379744,5878.625492353671,0.25,150,5,0.12200000000000001,0.1564771910875296,0.5325619418570401,0.0
mtd_ai,200,0.005047957811409244,0.5,1207.207566796735,0.05,150,5,0.17227777777777778,5.507496160337536,6.823816494364358,0.0
mtd_ai,200,0.005047957811409244,0.5,2861.2177558617786,0.1,150,5,0.17227777777777778,5.507496160337536,6.823816494364358,0.0
mtd_ai,200,0.005047957811409244,0.5232558139534884,3622.753128972213,0.15,150,5,0.17227777777777778,5.507496160337536,6.823816494364358,0.0
mtd_ai,200,0.005047957811409244,0.5172413793103449,4499.740740694164,0.2,150,5,0.17227777777777778,5.507496160337536,6.823816494364358,0.0
mtd_ai,200,0.005047957811409244,0.5208333333333334,5146.740282636006,0.25,150,5,0.17227777777777778,5.507496160337536,6.823816494364358,0.0
mtd_ai,200,0.005046223725115075,0.3,2682.3363812893476,0.05,150,5,0.09333333333333334,0.5373840277115983,1.8501103235058478,0.0
mtd_ai,200,0.005046223725115075,0.38461538461538464,3508.045103883077,0.1,150,5,0.09333333333333334,0.5373840277115983,1.8501103235058478,0.0
mtd_ai,200,0.005046223725115075,0.4090909090909091,4815.859953425626,0.15,150,5,0.09333333333333334,0.5373840277115983,1.8501103235058478,0.0
mtd_ai,200,0.005046223725115075,0.410958904109589,5669.372925630894,0.2,150,5,0.09333333333333334,0.5373840277115983,1.8501103235058478,0.0
mtd_ai,200,0.005046223725115075,0.42134831460674155,6322.182749771236,0.25,150,5,0.09333333333333334,0.5373840277115983,1.8501103235058478,0.0
mtd_ai,200,0.005080060011229418,0.375,1876.9812890876804,0.05,150,5,0.10555555555555556,0.3300728555968069,0.3579042197532272,0.0
mtd_ai,200,0.005080060011229418,0.46875,2978.1532827880847,0.1,150,5,0.10555555555555556,0.3300728555968069,0.3579042197532272,0.0
mtd_ai,200,0.005080060011229418,0.5232558139534884,3729.780868743558,0.15,150,5,0.10555555555555556,0.3300728555968069,0.3579042197532272,0.0
mtd_ai,200,0.005080060011229418,0.5084745762711864,5073.369391628414,0.2,150,5,0.10555555555555556,0.3300728555968069,0.3579042197532272,0.0
mtd_ai,200,0.005080060011229418,0.5357142857142857,5738.227006120995,0.25,150,5,0.10555555555555556,0.3300728555968069,0.3579042197532272,0.0
mtd_ai,200,0.005041444802767662,0.3125,2407.4402881292926,0.05,150,5,0.12333333333333334,0.03028410824187139,0.133660020453635,0.0
mtd_ai,200,0.005041444802767662,0.42857142857142855,2801.8589839726264,0.1,150,5,0.12333333333333334,0.03028410824187139,0.133660020453635,0.0
